contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,absolute_executions,%,cum %
0xc06cbecaa987ca894bc81db29b3887995c81b47d,arb,,0x095ea7b3,,84979.3359,3,0.00%,
0x8a30e6a2cfba4baa61cbc6753ba3bb9a9b89f179,eth,,0x3df4ddf4,,19390.1003,3,0.00%,
0x7dfb5e7808b5eb4fb8b9e7169537575f6ff1a218,base,,0xa0712d68,,66471.5868,3,0.00%,
0x86169239aeeedefb9a571c952b809f2681c0e209,eth,,0x045c2255,,181572.264,3,0.00%,
0x26a37f5a0200ad622f6db7cd687c78b7049ee841,eth,,0x095ea7b3,,14016.798,3,0.00%,
0x02e1eb4547a6869da1e416cfd5916c213655aa24,zksync,,0x7ba0e2e7,,24498.9265,3,0.00%,
0x18325cef908833dbfeabe8160d8290a7ca5fe682,matic,,0x5c043468,,12670.0497,3,0.00%,
0xd152f549545093347a162dce210e7293f1452150,eth,,0xc73a2d60,,63463.7313,3,0.00%,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0x5b43226f,,681215.267,3,0.00%,
0x9e976f211daea0d652912ab99b0dc21a7fd728e4,eth,,0xa9059cbb,,42011.6836,3,0.00%,
0x42d9c17943c2a6c8677815811c7ccb29f02acb82,eth,,0x095ea7b3,,174075.782,3,0.00%,
0x7b463415d67b013d5f1106fd3df048973bc214dd,eth,,0xa22cb465,,3976.53473,3,0.00%,
0x4e9084eea1e162dc7d91845908b5e95233c2996a,eth,,0x095ea7b3,,201172.365,3,0.00%,
0xf03d5fc6e08de6ad886fca34abf9a59ef633b78a,eth,,0x095ea7b3,,17290.2776,3,0.00%,
0x23a102e78d1ff1645a3666691495174764a5fcaf,arb,,0x3d13f874,,1191565.1,3,0.00%,
0x24d73bca2bd9c3a61e99dfc7cb86d3c379ebded7,eth,,0x095ea7b3,,157908.842,3,0.00%,
0xb5c064f955d8e7f38fe0460c556a72987494ee17,matic,,0x095ea7b3,,49060.0056,3,0.00%,
0xec8da1bace73b413ff024d6d42e2a1624e353983,arb,,0x095ea7b3,,136794.741,3,0.00%,
0xed1167b6dc64e8a366db86f2e952a482d0981ebd,eth,,0xa9059cbb,,7299959.1,3,0.00%,
0xd8c61ede8cd9ee7b93855c3f110191e95edf2979,bsc,,0x0e5c011e,,411171.081,3,0.00%,
0xf2ca18c660e0e03357d2a6eaffcb25f655a3019e,matic,,0x0962ef79,,2629226.97,3,0.00%,
0x892848074ddea461a15f337250da3ce55580ca85,eth,,0xa22cb465,,49728.6289,3,0.00%,
0x8aac493fd8c78536ef193882aeffeaa3e0b8b5c5,matic,,0xac9650d8,,775485.15,3,0.00%,
0x0ed3a1d45dfdcf85bcc6c7bafdc0170a357b974c,eth,,0x095ea7b3,,56196.3111,3,0.00%,
0x39621e4924dde4d19b84bdb3094bc9956e6480ae,eth,,0x095ea7b3,,29029.1288,3,0.00%,
0x398baa6ffc99126671ab6be565856105a6118a40,avax,,0xafde1b3c,,63035.2007,3,0.00%,
0x7295304b10740ba8e037826787d3e9386fd99925,matic,,0x095ea7b3,,80711.8531,3,0.00%,
0x7e1bdb9ee75b6ef1bcaae3b1de1c616c7b11ef6e,eth,,0x87087623,,156397.012,3,0.00%,
0xb6ff055b901b8c2d37d55da1f1daaea956136350,eth,,0x40c10f19,,957201.895,3,0.00%,
0xca7ca7bcc765f77339be2d648ba53ce9c8a262bd,eth,,0xa22cb465,,52182.4401,3,0.00%,
0x42069d11a2cc72388a2e06210921e839cfbd3280,arb,,0x095ea7b3,,103940.409,3,0.00%,
0x16c8cdbe2dbc271b8f05c83e9bd72ae4f38c50d4,matic,,0x095ea7b3,,77186.1872,3,0.00%,
0x82089a9c7c4a07352f7433fbce1d4ee9a722ff29,eth,,0x095ea7b3,,17413.2984,3,0.00%,
0x036721e5a769cc48b3189efbb9cce4471e8a48b1,eth,,0x42842e0e,,8036.25717,3,0.00%,
0xa4af354d466e8a68090dd9eb2cb7caf162f4c8c2,base,,0x095ea7b3,,3884.48821,3,0.00%,
0x27c073e8427aa493a90b8dc8b73a89e670fd77bb,bsc,,0x095ea7b3,,48628.251,3,0.00%,
0xa37809e5bc4c51052066c59526aee361e86bb58a,bsc,,0x92af4c08,,3219.85685,3,0.00%,
0x749f5ddf5ab4c1f26f74560a78300563c34b417d,eth,,0xa22cb465,,63655.7049,3,0.00%,
0xd93f7e271cb87c23aaa73edc008a79646d1f9912,matic,,0x095ea7b3,,13753.9119,3,0.00%,
0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,eth,,0xb1a1a882,,3141.25304,3,0.00%,
0xfe98796e0af4ababd716508429e51ff9ac1bb4d5,eth,,0x095ea7b3,,25089.2158,3,0.00%,
0x0e082f06ff657d94310cb8ce8b0d9a04541d8052,avax,,0xc6878519,,2765.14688,3,0.00%,
0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba,eth,,0xa9059cbb,,7032.25663,3,0.00%,
0x474ca8d19cbcd57e2ddf90c5a6b0841d250b9b96,eth,,0x1d02f109,,147335.495,3,0.00%,
0x02e47d464c3bb564964fce162e6c8f38ea744f5a,eth,,0x095ea7b3,,250176.594,3,0.00%,
0xfeef77d3f69374f66429c91d732a244f074bdf74,eth,,0x095ea7b3,,513366.808,3,0.00%,
0xa500b6a65372632fa140a907ce4b4a4b1986ad03,arb,,0xeb3a91c6,,52216.4204,3,0.00%,
0x5dadae23a9d4dffbb34a807f4f6c0784b3f9a1d4,bsc,,0x095ea7b3,,241204.892,3,0.00%,
0x66299ecc614b7a1920922bba7527819c841174bd,arb,,0x049878f3,,4917.92762,3,0.00%,
0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,matic,,0x23b872dd,,41295.7936,3,0.00%,
0x55a272304456355242f6690863b5c8d5c512ff71,op,,0xc00007b0,,815019.623,3,0.00%,
0xf05f0e4362859c3331cb9395cbc201e3fa6757ea,bsc,,0x58a997f6,,78160.2051,3,0.00%,
0xaf9c4f6a0ceb02d4217ff73f3c95bbc8c7320cee,arb,,0x7a09fd90,,141579.784,3,0.00%,
0x4da27a545c0c5b758a6ba100e3a049001de870f5,eth,,0xd505accf,,41295.7936,3,0.00%,
0x2410dde3c75a6294ffe6256ed9d64ebf5cd0bb2b,eth,,0x1cff79cd,,25932983,3,0.00%,
0x5a58505a96d1dbf8df91cb21b54419fc36e93fde,matic,,0xc6878519,,40754.9017,3,0.00%,
0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,eth,,0x095ea7b3,,96875.3583,3,0.00%,
0x636e5a965c7b1917663aa4b879b294401ec90d48,avax,,0x095ea7b3,,88305.8898,3,0.00%,
0x72f28b86749cba12bbac8783a67bbc48d80c92e9,eth,,0xa0712d68,,1613.67738,3,0.00%,
0xd2a077ec359d94e0a0b7e84435eacb40a67a817c,eth,,0xa22cb465,,6726.42083,3,0.00%,
0xc5167bb07916b6b420ecb1cedb13ada491deeaf3,eth,,0x1feed31f,,8669563.16,3,0.00%,
0xe261d618a959afffd53168cd07d12e37b26761db,matic,,0x095ea7b3,,4563.66035,3,0.00%,
0x1ab3747da0f88e883895de58c105fd25c21491ce,eth,,0xab870316,,95789.5106,3,0.00%,
0x4c0da551bc56c55139c87abdf00cf9bc754aec36,eth,,0x3cd5213e,,280539.048,3,0.00%,
0xf9a42c357709dbb27c77109823d7f1641d86aee9,eth,,0xa22cb465,,39221.812,3,0.00%,
0x56423a158caceee70e85222d25675d14d67f474b,matic,,0xa22cb465,,42864.1872,3,0.00%,
0x176d7f532d63fb6893bca4fed1f6fc657a8152f4,eth,,0x42842e0e,,25566.223,3,0.00%,
0xbded8a4dc74a940eab68703167db89b1712b68ea,eth,,0x095ea7b3,,44078.6659,3,0.00%,
0x0af32614eea68b8d2232b9592fbdb6512ab6da73,op,,0x095ea7b3,,413367.205,3,0.00%,
0xffe203b59393593965842439ce1e7d7c78109b46,eth,,0x095ea7b3,,25072.9105,3,0.00%,
0xce1e3cc1950d2aaeb47de04de2dec2dc86380e0a,bsc,,0x095ea7b3,,5481767.7,3,0.00%,
0xe785e82358879f061bc3dcac6f0444462d4b5330,eth,,0xa22cb465,,4085.02352,3,0.00%,
0x0bd0e39db7f3557ae9c071209b7b26808157a0aa,arb,,0x6bc63893,,63027.3193,3,0.00%,
0x8943c7bac1914c9a7aba750bf2b6b09fd21037e0,eth,,0x42842e0e,,6190.659,3,0.00%,
0x9d600c4b597e6d58cbce8cdb6d9f6a57d5af28c9,arb,,0x4b52f337,,90538.2775,3,0.00%,
0xdc400bbe0b8b79c07a962ea99a642f5819e3b712,eth,,0xa22cb465,,8834354.13,3,0.00%,
0x7bfd9a55f4c00783b5a8ea18f7735e1a405dd520,eth,,0x42842e0e,,22820.4272,3,0.00%,
0x00000000009726632680fb29d3f7a9734e3010e2,matic,,0x3c2b9a7d,,7744.99564,3,0.00%,
0x8991d64fe388fa79a4f7aa7826e8da09f0c3c96a,arb,,0xa0712d68,,118356.346,3,0.00%,
0x3330bfb7332ca23cd071631837dc289b09c33333,eth,,0x095ea7b3,,32765.8465,3,0.00%,
0x804b526e5bf4349819fe2db65349d0825870f8ee,arb,,0x5f58d0d3,,13904.3732,3,0.00%,
0x264aa8faafa663d80f83c7c250e064999c513ad1,eth,,0x095ea7b3,,73363.39,3,0.00%,
0xa37809e5bc4c51052066c59526aee361e86bb58a,bsc,,0x9fe09a11,,3219.85685,3,0.00%,
0xbeb3417a29a6b418b1f83b4ee970f5383df3f7b0,bsc,,0x095ea7b3,,6.481117,3,0.00%,
0x7448c7456a97769f6cd04f1e83a4a23ccdc46abd,eth,,0xa9059cbb,,3912101.67,3,0.00%,
0xfd62eebaa64d2f33bbdb42e713fba7e94ef2da50,arb,,0xdb635887,,32732.6081,3,0.00%,
0xa906f338cb21815cbc4bc87ace9e68c87ef8d8f1,arb,,0xf3daeacc,,113665.547,3,0.00%,
0xccadf28d9c74c8d412feecd86ea9b0a9ceff1b28,matic,,0x07e96a95,,38255.4683,3,0.00%,
0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,eth,,0x095ea7b3,,262415.129,3,0.00%,
0x2167c4d5fe05a1250588f0b8aa83a599e7732eae,linea,,0x095ea7b3,,22075.8512,3,0.00%,
0xed4e879087ebd0e8a77d66870012b5e0dffd0fa4,eth,,0x095ea7b3,,2089.9876,3,0.00%,
0x531bc6e97b65adf8b3683240bd594932cfb63797,arb,,0xc344a6dc,,157123.747,3,0.00%,
0x70ea00ab512d13dac5001c968f8d2263d179e2d2,matic,,0x40c10f19,,11661.5056,3,0.00%,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,op,,0x846a1bc6,,131741.023,3,0.00%,
0x0b51eb9d0e54c562fedc07ceba453f05b70c4b79,eth,,0x657bb113,,270152.447,3,0.00%,
0x71eb4239e6b8c081b2945e65245da1e19a03c785,arb,,0x8fed0b2c,,316054.401,3,0.00%,
0x0be47c0355306aff6166a62b023ae0b2bb85ecb0,arb,,0x095ea7b3,,241204.892,3,0.00%,
0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,eth,,0xa9059cbb,,1976698.73,3,0.00%,
0x9cb4706e20a18e59a48ffa7616d700a3891e1861,eth,,0x2cffd02e,,4925.47934,3,0.00%,
0x382e57ca8e4c4db9649884ca77b0a355692d14ac,eth,,0x095ea7b3,,10530.7122,3,0.00%,
0xd691d9a68c887bdf34da8c36f63487333acfd103,bsc,,0x095ea7b3,,18935.8223,3,0.00%,
0x2e42f214467f647fe687fd9a2bf3baddfa737465,op,,0x2e4dbe8f,,4918.32619,3,0.00%,
0x8eb270e296023e9d92081fdf967ddd7878724424,matic,,0x23b872dd,,41295.7936,3,0.00%,
0xe709cb16b5014e5026e6c422174e6284c7ad4586,arb,,0x4e71d92d,,1087543.3,3,0.00%,
0x0c9b31dc37718417608ce22bb1ba940f702bf90b,linea,,0x2e340823,,10899.7962,3,0.00%,
0x4c6e2c495b974b8d4220e370f23c7e0e1da9b644,eth,,0x23b872dd,,41295.7936,3,0.00%,
0x1eff374fd9aa7266504144da861fff9bbd31828e,eth,,0xd1058e59,,25932983,3,0.00%,
0x903d8caa9c94075a08d3e7758b7a20b9fc604854,matic,,0xa22cb465,,37042.9345,3,0.00%,
0x60d84044e916ac1a22981da23058591193de3afc,arb,,0x441a3e70,,181763.605,3,0.00%,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,polygon-zkevm,,0xe21fd0e9,,400029.301,3,0.00%,
0x9e8b6d29c0410b8c7e67bb151ca7c0f9f6cba8bf,arb,,0x4fa9c4db,,107.563402,3,0.00%,
0x3a3724d40fc109a7e8c5d23f4403a83a61f62190,bsc,,0x79b4ea9b,,16809.1374,3,0.00%,
0x8c7e68e7706842bfc70053c4ced21500488e73a8,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x588801ca36558310d91234afc2511502282b1621,eth,,0x9769b439,,14857.9257,3,0.00%,
0x6bea7cfef803d1e3d5f7c0103f7ded065644e197,eth,,0x095ea7b3,,598235.14,3,0.00%,
0x5c7bcd6e7de5423a257d81b442095a1a6ced35c5,eth,,0x1186ec33,,111580.978,3,0.00%,
0x054b95b60bfface948fa4548da8ee2e212fb7c0a,arb,,0x2fbb00ac,,22722.3847,3,0.00%,
0x7ae1d57b58fa6411f32948314badd83583ee0e8c,eth,,0x095ea7b3,,78057.03,3,0.00%,
0x1111111254fb6c44bac0bed2854e76f90643097d,arb,,0xe449022e,,801.976796,3,0.00%,
0x916c6af08bf922eaf80c05975886c0a421c78a35,eth,,0xa22cb465,,32461.7196,3,0.00%,
0x649d58fd8fa2361535c159013728fcbec016da4a,eth,,0x00f714ce,,22212.7571,3,0.00%,
0x13947303f63b363876868d070f14dc865c36463b,eth,,0xb72df5de,,31163.4033,3,0.00%,
0x2891bcdcb28a32fe41e8737dcecda6cb21d5ceeb,avax,,0x095ea7b3,,61481.4625,3,0.00%,
0xdd69db25f6d620a7bad3023c5d32761d353d3de9,eth,,0x095ea7b3,,93443.8776,3,0.00%,
0xeb05dca1a7e0e37e364b938d989fc0273ff3bfca,bsc,,0x7ad09dff,,31230.5441,3,0.00%,
0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,eth,,0x095ea7b3,,28879.8614,3,0.00%,
0x6a7661795c374c0bfc635934efaddff3a7ee23b6,arb,,0x095ea7b3,,116568.16,3,0.00%,
0x3b72616376652cc82f17dd7a9b58f71cdb3b98b0,arb,,0xbc8df09e,,6979.41055,3,0.00%,
0xc1c93d475dc82fe72dbc7074d55f5a734f8ceeae,matic,,0x095ea7b3,,107301.925,3,0.00%,
0xe805977d5fa2f05e2175507a1f8e44cd3f22972c,arb,,0xfa775c0f,,8766.02779,3,0.00%,
0xeca9d81a4dc7119a40481cff4e7e24dd0aaf56bd,eth,,0xc9af39e2,,4336.87105,3,0.00%,
0xca764ffff761f61d66a3c7b94d190668b90725d8,arb,,0x56dfe5c0,,6373.8987,3,0.00%,
0xcfbd94a94b4a680af7ff275c842e99af61469223,eth,,0x2e7ba6ef,,287444.417,3,0.00%,
0x2e9d63788249371f1dfc918a52f8d799f4a38c94,eth,,0x095ea7b3,,265390.053,3,0.00%,
0x5521f39a12a48daa9f88086f893fd481fd63daa0,eth,,0x095ea7b3,,40644.0027,3,0.00%,
0xef261714f7e5ba6b86f4780eb6e3bf26b10729cf,arb,,0x095ea7b3,,121969.736,3,0.00%,
0xbf22f0f184bccbea268df387a49ff5238dd23e40,arb,,0xed995307,,16984.1699,3,0.00%,
0x4b6b3d425f82248996d77ecc3f3df1e500aac1db,bsc,,0x095ea7b3,,1867349.32,3,0.00%,
0x70f61901658aafb7ae57da0c30695ce4417e72b9,arb,,0xc00007b0,,325557.113,3,0.00%,
0x2e541cec5cb41e7678ac3c8e91acb3fc1db0da07,eth,,0xa22cb465,,2669.62957,3,0.00%,
0xa684cd057951541187f288294a1e1c2646aa2d24,arb,,0x095ea7b3,,802.18066,3,0.00%,
0x67ccea5bb16181e7b4109c9c2143c24a1c2205be,op,,0x095ea7b3,,1756060.87,3,0.00%,
0x000000000000c9b3e2c3ec88b1b4c0cd853f4321,arb,,0x5413fba7,,66471.5868,3,0.00%,
0x36a17b52b5322846fcf894ee1535c8aa23df6765,eth,,0x095ea7b3,,73510.5608,3,0.00%,
0x41c914ee0c7e1a5edcd0295623e6dc557b5abf3c,op,,0x32145f90,,16809.1374,3,0.00%,
0xe453c3409f8ad2b1fe1ed08e189634d359705a5b,eth,,0x23b872dd,,41295.7936,3,0.00%,
0x80adb36595239fe918c7d118c1f81e07d070801a,eth,,0x42842e0e,,7032.25663,3,0.00%,
0x4d633207d3e5356c28934d28fddacd3e0ab9758c,eth,,0xce3f865f,,145436.422,3,0.00%,
0x95ccffae3eb8767d4a941ec43280961dde89f4de,eth,,0x095ea7b3,,32895.6622,3,0.00%,
0xc4a5025c4563ad0acc09d92c2506e6744dad58eb,eth,,0xa22cb465,,0,3,0.00%,
0x92e929d8b2c8430bcaf4cd87654789578bb2b786,eth,,0x16b3b4c2,,0,3,0.00%,
0x63097e97ba51b64547cf1f4ba154495d7af74582,arb,,0x095ea7b3,,510018.95,3,0.00%,
0x72c590349535ad52e6953744cb2a36b409542719,eth,,0x11c61ad3,,9539137.11,3,0.00%,
0x80e79722f75e08d4d3ec5d138c03d9a59465b975,op,,0xc00007b0,,413367.205,3,0.00%,
0x9609b540e5dedddb147abbf9812ade06b1e61b2c,eth,,0xa9059cbb,,6731.36517,3,0.00%,
0x0b8be07f6e2a79acfce49274eba0fa612e5cb8f9,eth,,0xa22cb465,,196942.414,3,0.00%,
0x9f9f9003dca13952a409c8cb156f02e242994bd7,eth,,0xa22cb465,,42671.0528,3,0.00%,
0x000000000001a36777f9930aaeff623771b13e70,base,,0x4a04a1c9,,6280.46129,3,0.00%,
0x0d8ce2a99bb6e3b7db580ed848240e4a0f9ae153,bsc,,0x095ea7b3,,161520.307,3,0.00%,
0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,linea,,0x2e1a7d4d,,119.117194,3,0.00%,
0x083f1b2242fae0ab52b0c521dd489139f0dfecaf,eth,,0x9c6852f6,,343584.679,3,0.00%,
0x5dc1bf6f1e983c0b21efb003c105133736fa0743,eth,,0x095ea7b3,,8290.66881,3,0.00%,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,arb,,0xb85f50ba,,304040.589,3,0.00%,
0x231b0ee14048e9dccd1d247744d114a4eb5e8e63,eth,,0xac9650d8,,12616.0767,3,0.00%,
0xa3b3beaf9c0a6160a8e47f000c094d34121f1a57,eth,,0x095ea7b3,,138021.892,3,0.00%,
0xa906f338cb21815cbc4bc87ace9e68c87ef8d8f1,arb,,0xef9aacfd,,1299019.89,3,0.00%,
0x2290995bb9c481306f83bd8f549d9f1c41357444,eth,,0x32309a78,,14773.8643,3,0.00%,
0x13defbac61a79761eb40b86e41b0fe3b9541aeff,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x756fc5e6bdb26a85594346d7d0520e1c0e492452,base,,0xd826f88f,,2216.56753,3,0.00%,
0xc91a8e500e814990b06bdb4fc10745124fdbe748,arb,,0x3e108427,,43189.108,3,0.00%,
0x0b3e1e107dff3c7ceaaa1a29b96228b573a6d69f,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x000000000007ee3671914a485384e0f394d5b75c,base,,0x6bc63893,,30120.0436,3,0.00%,
0x70d95587d40a2caf56bd97485ab3eec10bee6336,arb,,0xa9059cbb,,5364556.16,3,0.00%,
0x00000000005bbb0ef59571e58418f9a4357b68a0,arb,,0xc81f847a,,515783.097,3,0.00%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0x83f31917,,19089.0551,3,0.00%,
0xd538be6e9026c13d130c9e17d509e69c8bb0ef33,linea,,0xf448a616,,0,3,0.00%,
0xe840bb03fe58540841e6ebee94264d5317b88866,linea,,0x7e9459ba,,85077.6996,3,0.00%,
0x18e5f92103d1b34623738ee79214b1659f2ee109,eth,,0xea598cb0,,141314.518,3,0.00%,
0x52f7a2725c83344dab1c0ed1af8582a6aa2dc02a,eth,,0x1e83409a,,75466.4985,3,0.00%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,op,,0x83f31917,,19089.0551,3,0.00%,
0x8943c7bac1914c9a7aba750bf2b6b09fd21037e0,eth,,0xa22cb465,,5506.40121,3,0.00%,
0x20771a922b1719f1b1fb86e7ea9bf8f8fc823e9d,eth,,0xa22cb465,,513366.808,3,0.00%,
0x5c1a0cc6dadf4d0fb31425461df35ba80fcbc110,eth,,0x42842e0e,,21725.8495,3,0.00%,
0xf332761c673b59b21ff6dfa8ada44d78c12def09,op,,0xb80c2f09,,11702.3041,3,0.00%,
0x11746fd90091228a97974435d6be5e10bda92f7c,bsc,,0x598b8e71,,235943.5,3,0.00%,
0xd092e42453d6864ea98597461c50190e372d2448,zksync,,0x7ba0e2e7,,7944.77667,3,0.00%,
0x9d9ae1ad49be9b085fef04b9c835d484a6d099e3,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x1a178cfd768f74b3308cbca9998c767f4e5b2cf8,eth,,0xa22cb465,,8573.58984,3,0.00%,
0xe0d0cf872c09968f1554730042ee680354dec994,eth,,0xadc9772e,,10398.506,3,0.00%,
0x183368d767b299681fdf660233e39f9f8cf8be3a,eth,,0xa22cb465,,46180.1362,3,0.00%,
0x3296ee4fa62d0d78b1999617886e969a22653383,arb,,0x2e1a7d4d,,12478606.4,3,0.00%,
0x346378c67d0f71343f80299ed8c0407ac2df05eb,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x71625ccd8157c123172d457ae947fb4130a05932,arb,,0xa9059cbb,,12001.0202,3,0.00%,
0x8d609bd201beaea7dccbfbd9c22851e23da68691,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x3a23f943181408eac424116af7b7790c94cb97a5,base,,0x00000188,,90723.1276,3,0.00%,
0xa36fdbbae3c9d55a1d67ee5821d53b50b63a1ab9,eth,,0x095ea7b3,,226747.47,3,0.00%,
0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,arb,,0x1688f0b9,,28913.7848,3,0.00%,
0xf617792ea9dceb2208f4c440258b21d2f3fdb9a3,arb,,0x095ea7b3,,250008.718,3,0.00%,
0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,zksync,,0x095ea7b3,,9488.4167,3,0.00%,
0xe92344b4edf545f3209094b192e46600a19e7c2d,eth,,0x095ea7b3,,241890.805,3,0.00%,
0x5fdcca53617f4d2b9134b29090c87d01058e27e9,eth,,0x2505c3d9,,8261.49726,3,0.00%,
0x94be6962be41377d5beda8dfe1b100f3bf0eacf3,eth,,0x23b872dd,,41295.7936,3,0.00%,
0x6352a56caadc4f1e25cd6c75970fa768a3304e64,arb,,0xbc80f1a8,,218599.297,3,0.00%,
0x27702a26126e0b3702af63ee09ac4d1a084ef628,eth,,0x095ea7b3,,764724.981,3,0.00%,
0xa6b816010ab51e088c4f19c71aba87e54b422e14,eth,,0x441a3e70,,123063.203,3,0.00%,
0x3a23f943181408eac424116af7b7790c94cb97a5,avax,,0x00000182,,201617.109,3,0.00%,
0x8700daec35af8ff88c16bdf0418774cb3d7599b4,op,,0xa9059cbb,,217811.775,3,0.00%,
0xa6a147946facac9e0b99824870b36088764f969f,arb,,0xd99fa809,,17636.1674,3,0.00%,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,eth,,0xf7fcd384,,4954199.79,3,0.00%,
0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,eth,,0x095ea7b3,,83787.8563,3,0.00%,
0x7948f7ff1158b338a898e80ce8b1c3c964a80cec,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x6e1404a557850551edaa9fd1311c9297baf7bd52,eth,,0xa22cb465,,27423.2676,3,0.00%,
0xe4afaeb75e2e33fe708639cf72b4f835eebb8d18,eth,,0xa22cb465,,57062.3968,3,0.00%,
0xe881dbda0b8d76d7ad4157805178cef7ec8c96ad,arb,,0x30b70002,,13090600.7,3,0.00%,
0x7b2e3fc7510d1a51b3bef735f985446589219354,linea,,0x819bc4b9,,15499.8341,3,0.00%,
0x40ea7f6d6964413d4a26a0a268542dae9f55768e,arb,,0x095ea7b3,,1320500.06,3,0.00%,
0xab3d689c22a2bb821f50a4ff0f21a7980dcb8591,matic,,0x095ea7b3,,38198.5782,3,0.00%,
0x4e76c23fe2a4e37b5e07b5625e17098baab86c18,eth,,0x23b872dd,,41684.2814,3,0.00%,
0x34ed414fc0dc106afde510071ae3138313ba5feb,matic,,0xa22cb465,,18327.5648,3,0.00%,
0x451d8ba3fcf9f5d0549099b2834198f14554bd6e,bsc,,0xa0712d68,,8647606.54,3,0.00%,
0x0d827543d120f49f0614ca1cb2fa18f96ac817f0,eth,,0x095ea7b3,,12299.2471,3,0.00%,
0x0d580638a7678980f276a10c3adfef775b62795c,eth,,0xa22cb465,,64634.014,3,0.00%,
0xa41d2f8ee4f47d3b860a149765a7df8c3287b7f0,eth,,0xa9059cbb,,98726.0804,3,0.00%,
0xc7517f481cc0a645e63f870830a4b2e580421e32,arb,,0x5eac6239,,10687816.5,3,0.00%,
0x2913e812cf0dcca30fb28e6cac3d2dcff4497688,arb,,0x095ea7b3,,205876.024,3,0.00%,
0x9f551f75db1c301236496a2b4f7cecb2d1b2b242,eth,,0xf2465f09,,997457.165,3,0.00%,
0xb3ad645db386d7f6d753b2b9c3f4b853da6890b8,eth,,0x095ea7b3,,513366.808,3,0.00%,
0x03049b395147713ae53c0617093675b4b86dde78,eth,,0x23b872dd,,41295.7936,3,0.00%,
0x4da27a545c0c5b758a6ba100e3a049001de870f5,eth,,0x23b872dd,,41295.7936,3,0.00%,
0xb3e3dfcb2d9f3dde16d78b9e6eb3538eb32b5ae1,bsc,,0x149b8ce6,,73304.3849,3,0.00%,
0xb12600d06753df7c706225c901e6c1346a654d0b,arb,,0xb6b55f25,,5452814.15,3,0.00%,
0x60be1e1fe41c1370adaf5d8e66f07cf1c2df2268,eth,,0x095ea7b3,,116528.026,3,0.00%,
0x00282fd551d03dc033256c4bf119532e8c735d8a,eth,,0x095ea7b3,,136232.142,3,0.00%,
0x9e57e83ad79ac5312ba82940ba037ed30600e167,bsc,,0xa9059cbb,,20651.1374,3,0.00%,
0x3a85b87e81cd99d4a6670f95a4f0dedaac207da0,linea,,0x1e9a6950,,3120.9492,3,0.00%,
0x0391d2021f89dc339f60fff84546ea23e337750f,eth,,0xa9059cbb,,3912101.67,3,0.00%,
0x965258f89b009b04c66415dd7aa0abf10c94c75c,arb,,0x7eb02406,,107.563402,3,0.00%,
0xae740d42e4ff0c5086b2b5b5d149eb2f9e1a754f,matic,,0x095ea7b3,,53626.6108,3,0.00%,
0x144805be43c48ef85435c94e0da4cb4efb1ab4f3,eth,,0x095ea7b3,,257753.941,3,0.00%,
0x2af749593978cb79ed11b9959cd82fd128ba4f8d,bsc,,0xa22cb465,,235943.5,3,0.00%,
0xa38b204ce561eb5af49614944e0129d9c8d43354,eth,,0xa22cb465,,83462.1342,3,0.00%,
0x155f0dd04424939368972f4e1838687d6a831151,arb,,0x095ea7b3,,15657.825,3,0.00%,
0x31429d1856ad1377a8a0079410b297e1a9e214c2,eth,,0x095ea7b3,,3912742.32,3,0.00%,
0x25e6cfd042294a716ff60603ca01e92555ca9426,eth,,0xa22cb465,,12864.7462,3,0.00%,
0xcafd2f0a35a4459fa40c0517e17e6fa2939441ca,matic,,0x29ac8361,,1649734.56,3,0.00%,
0x2598c30330d5771ae9f983979209486ae26de875,eth,,0x095ea7b3,,183906.266,3,0.00%,
0x18b9db07cf194aac853daaa076d421b1dd0c75b0,eth,,0xa22cb465,,60347.806,3,0.00%,
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,eth,,0x8b95dd71,,33783.6073,3,0.00%,
