contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,unique_executions,%,cum %
0xb1f1ee126e9c96231cc3d3fad7c08b4cf873b1f1,eth,,0x095ea7b3,,262864.404,1,,
0x4ecb692b0fedecd7b486b4c99044392784877e8c,eth,,0xa9059cbb,,491255.854,1,,
0xc628534100180582e43271448098cb2c185795bd,arb,,0x095ea7b3,,22601.0289,1,,
0xe106c63e655df0e300b78336af587f300cff9e76,eth,,0x23b872dd,,41684.2814,1,,
0x8798249c2e607446efb7ad49ec89dd1865ff4272,eth,,0x095ea7b3,,156156.367,1,,
0x7c3ea2b7b3befa1115ab51c09f0c9f245c500b18,eth,,0xa22cb465,,83787.8563,1,,
0x8a3749936e723325c6b645a0901470cd9e790b94,eth,,0x42842e0e,,6615.79778,1,,
0x474021845c4643113458ea4414bdb7fb74a01a77,eth,,0x095ea7b3,,26084.2584,1,,
0x71fac76306d21856af541befbe258b430274a4cd,op,,0x434dcfba,,7025.19263,1,,
0x6cc0d643c7b8709f468f58f363d73af6e4971515,arb,,0x095ea7b3,,775485.15,1,,
0x00cbcf7b3d37844e44b888bc747bdd75fcf4e555,arb,,0x23b872dd,,41295.7936,1,,
0xde12aa19e244551795f376c0b5b4d01b1ad99f5a,bsc,,0xab834bab,,66471.5868,1,,
0xba72b008d53d3e65f6641e1d63376be2f9c1ad05,eth,,0x23b872dd,,41684.2814,1,,
0x03c5c60dce1ff695b7cc54f51e950305d11e225f,eth,,0x095ea7b3,,68206.8881,1,,
0xfdc66a08b0d0dc44c17bbd471b88f49f50cdd20f,bsc,,0x23b872dd,,41295.7936,1,,
0xa589d8868607b8d79ee4288ce192796051263b64,eth,,0x095ea7b3,,54756.0369,1,,
0xa026ad2ceda16ca5fc28fd3c72f99e2c332c8a26,bsc,,0x23b872dd,,41295.7936,1,,
0xc85b6e8bc22426ea2bccabfda99bce2619757d02,eth,,0xcaa5c23f,,41295.7936,1,,
0x234f534d322df1a8a236a2f952d6657bf800f1fa,op,,0x095ea7b3,,142383.482,1,,
0x2556ae20c482ccecebee4af7fab5a40f8060b220,linea,,0x6ae82cdc,,67335.3608,1,,
0xfb84a8a5e160473cc068f340d89e19102c7231ad,arb,,0xa9f47158,,77712.8053,1,,
0x8700daec35af8ff88c16bdf0418774cb3d7599b4,op,,0x23b872dd,,41295.7936,1,,
0x14c228227b6ba5ca48b69b75e83950c4bb2be69e,arb,,0x403f4447,,62573.5618,1,,
0x478d8868496b504d28189e2290c7e1fccc846e1c,matic,,0x1bcfaa66,,16809.1374,1,,
0xb5087f95643a9a4069471a28d32c569d9bd57fe4,eth,,0xac9650d8,,12977792,1,,
0x00000000005bbb0ef59571e58418f9a4357b68a0,eth,,0xd0f42385,,109511.437,1,,
0x6591c3777a7382925797d518df509e13ac910e32,eth,,0xa9059cbb,,34004.3908,1,,
0xf63035ef5c2187c7bc2d11655b92812390fae8d4,arb,,0xa22cb465,,59688.2368,1,,
0xc8bd4e743940f9bed36dfc5838b52d5ac03160b6,eth,,0xa22cb465,,587906.311,1,,
0xf89042057d079debe2a65a1a899e48e0e825105f,base,,0x095ea7b3,,1034401.92,1,,
0xd650c5aa88bb8ffc9bce38f5554e38e91f33e300,eth,,0xa22cb465,,65425.0486,1,,
0x6746329acd0b68fdf90998bdfa0f93c399860f5d,base,,0x33818997,,60982.3566,1,,
0x36c3ec16da484240f74d05c0213186a3248e0e48,eth,,0x538a6331,,30733.1742,1,,
0x1894852504288219fa835af44528571d543958a1,eth,,0x23b872dd,,41684.2814,1,,
0x311620724d45c2db80b2ddea9f7ea176dddcd858,arb,,0x7d76d39a,,98294.7698,1,,
0xee327f889d5947c1dc1934bb208a1e792f953e96,matic,,0x095ea7b3,,775485.15,1,,
0xfd1b0b0dfa524e1fd42e7d51155a663c581bbd50,eth,,0x42842e0e,,41295.7936,1,,
0xc49d27c4a520a71ff899de7aca9fb56794bb0f1e,eth,,0x73ea4db5,,77145.0402,1,,
0x5979d7b546e38e414f7e9822514be443a4800529,arb,,0x23b872dd,,41295.7936,1,,
0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,eth,,0xd505accf,,41295.7936,1,,
0xe4b91faf8810f8895772e7ca065d4cb889120f94,eth,,0xba087652,,92828.1405,1,,
0xe7895ed01a1a6aacf1c2e955af14e7cf612e7f9d,zksync,,0x095ea7b3,,0,1,,
0xcdb5b940e95c8632decdc806b90dd3fc44e699fe,eth,,0x095ea7b3,,15449.1844,1,,
0x157ad40f43e26e72909f16bb07f2ca97466df849,eth,,0x23b872dd,,41684.2814,1,,
0xbbba073c31bf03b8acf7c28ef0738decf3695683,matic,,0x095ea7b3,,262864.404,1,,
0x1ca530f02dd0487cef4943c674342c5aea08922f,arb,,0xdb006a75,,62573.5618,1,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,polygon-zkevm,,0xae0b91e5,,313705.19,1,,
0xbdde08bd57e5c9fd563ee7ac61618cb2ecdc0ce0,eth,,0x42842e0e,,41295.7936,1,,
0x9a06db14d639796b25a6cec6a1bf614fd98815ec,matic,,0x23b872dd,,41295.7936,1,,
0x43d7e65b8ff49698d9550a7f315c87e67344fb59,eth,,0xa9059cbb,,3912101.67,1,,
0x115256e9e5417fd7be292ddd2589adb4b5706d49,eth,,0x6a761202,,8043.58142,1,,
0x8991c4c347420e476f1cf09c03aba224a76e2997,arb,,0xb559777a,,62573.5618,1,,
0x69fa8e7f6bf1ca1fb0de61e1366f7412b827cc51,eth,,0x095ea7b3,,15449.1844,1,,
0xade5473ea5a8d6cee2f637ccf0b6d91bf9f40bfd,eth,,0xa22cb465,,5765.63882,1,,
0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,eth,,0x23b872dd,,41295.7936,1,,
0x9465fe0e8cdf4e425e0c59b7caeccc1777dc6695,linea,,0x9b7d30dd,,33235.7934,1,,
0x572e33ffa523865791ab1c26b42a86ac244df784,eth,,0xa22cb465,,65425.0486,1,,
0x18385240632282bb38c2f6f279c9c2735da38cf6,arb,,0x51905636,,75023.6456,1,,
0xa80eede0d0518777201b52ac9fe484c296998549,eth,,0x3ccfd60b,,280539.048,1,,
0x138a5c693279b6cd82f48d4bef563251bc15adce,eth,,0x42842e0e,,41295.7936,1,,
0x3e8006cc1c86449e27f41be8938f90f6918f8cf9,eth,,0x43d726d6,,18404.3345,1,,
0xb6451972bc7ddbb4bdfab11dcdbee0785788c338,eth,,0x095ea7b3,,1613.67738,1,,
0x53c9891592ba8efe278cedcee8045007259b6898,eth,,0x23b872dd,,41684.2814,1,,
0xad9f61563b104281b14322fec8b42eb67711bf68,matic,,0x095ea7b3,,46641.6426,1,,
0xf14d471f25df3e4a28515703d978a87247f1018b,arb,,0x6871ee40,,46235.9228,1,,
0xefb4ff63da3dad854aa339c1ea2d96bba831364d,arb,,0x3e9ffbea,,248218.538,1,,
0x3aa510dc091980e3fddede457e7597bfd5d4d64c,eth,,0xa22cb465,,8572.41602,1,,
0x773b2db85b0cb5f647f8708d783d04f659be28e9,arb,,0x2e1a7d4d,,62573.5618,1,,
0x10498cbbe46946ca5b0d86cb5a5b225000a7a3a7,matic,,0x7d649845,,36108.9347,1,,
0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,eth,,0x095ea7b3,,232159.964,1,,
0xcb1b315bb5d90a2f3d24b504953b84d1ea705169,eth,,0xa22cb465,,9404.34824,1,,
0x25b4f5d4c314bcd5d7962734936c957b947cb7cf,eth,,0x23b872dd,,41295.7936,1,,
0xf508fcd89b8bd15579dc79a6827cb4686a3592c8,bsc,,0x23b872dd,,41295.7936,1,,
0x9cf0fb61ca453943518da17382b6f14065a99958,eth,,0xcaa5c23f,,41295.7936,1,,
0xabe9d0e4ad08e605d57a0c10f9d13e0e7283ea50,eth,,0x42842e0e,,41295.7936,1,,
0xf993026caa000c091c120e8fe0f6e510c2cc4425,arb,,0x706e4743,,68206.8881,1,,
0x2bb7d689780e7a34dd365359bd7333ab24903268,arb,,0x22442b1c,,62573.5618,1,,
0xaaa3249511de3e7a5c61fba8313170c1bef9a65e,avax,,0xb52c05fe,,450957.431,1,,
0x0c190ded9be5f512bd72827bdad4003e9cc7975c,eth,,0x095ea7b3,,10687816.5,1,,
0x78d247ff4543ef08488a1127034c2ce54b12a926,matic,,0x55bbef67,,10687816.5,1,,
0x0d02755a5700414b26ff040e1de35d337df56218,eth,,0x095ea7b3,,111457.707,1,,
0x228bfb243f470c4d71ba7e71c2ad18a9576fc895,arb,,0x4e71d92d,,157123.747,1,,
0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,eth,,0x23b872dd,,41295.7936,1,,
0x9761d46ef36e07131e8c56af06e35cac23b9a91e,op,,0x703de94c,,2697102.12,1,,
0x078f358208685046a11c85e8ad32895ded33a249,op,,0x23b872dd,,41295.7936,1,,
0x96fca82bb2ce4c5a700a14581412366cc05dd6fa,eth,,0x64617461,,0,1,,
0xe94152fd3126494f65a2e587dfb85db887a1c6e6,eth,,0xa22cb465,,19005.0725,1,,
0x55278f3a9441aee88ef8d5a8c01aaa8fb77a7a1e,eth,,0x1d02f109,,23348.5018,1,,
0x5ad0b68c8544d475ee73ffd4c8dfe7e273b01266,arb,,0x095ea7b3,,49060.0056,1,,
0xf01535a48517ce970011045518d8b6de0f72af21,base,,0x4e71d92d,,300963.544,1,,
0x4a364f8c717caad9a442737eb7b8a55cc6cf18d8,bsc,,0x84d0dba3,,3783.75738,1,,
0xecd4bd3121f9fd604ffac631bf6d41ec12f1fafb,arb,,0x80500d20,,0,1,,
0xbf42c1972877f39e102807e5e80ed2ff5d16aa5f,eth,,0xf242432a,,98294.7698,1,,
0xc321bf502c03d9e26eabf3afa6574efc4d6fecf0,eth,,0x095ea7b3,,347588.692,1,,
0xa4838122c683f732289805fc3c207febd55babdd,bsc,,0xa9059cbb,,2722.86844,1,,
0x0e9766df73973abcfedde700497c57110ee5c301,bsc,,0x23b872dd,,41295.7936,1,,
0x183395dbd0b5e93323a7286d1973150697fffcb3,eth,,0xa9059cbb,,11237.7363,1,,
0x4200000000000000000000000000000000000006,op,,0xa9059cbb,,41295.7936,1,,
0x059e0db6bf882f5fe680dc5409c7adeb99753736,arb,,0xb6b55f25,,10687816.5,1,,
0x3a1d0952809f4948d15ebce8d345962a282c4fcb,bsc,,0x32145f90,,2697102.12,1,,
0xb64e280e9d1b5dbec4accedb2257a87b400db149,bsc,,0xa9059cbb,,11930.8229,1,,
0x1ed5685f345b2fa564ea4a670de1fde39e484751,bsc,,0x9ddf93bb,,0,1,,
0x7a191973eaf8cdcc4de683d10c1e11c5a5bc717d,arb,,0xbb492bf5,,55398.7171,1,,
0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,eth,,0x23b872dd,,41295.7936,1,,
0xce246eea10988c495b4a90a905ee9237a0f91543,eth,,0x095ea7b3,,25932983,1,,
0x656c00e1bcd96f256f224ad9112ff426ef053733,eth,,0x23b872dd,,41295.7936,1,,
0x662081d1df478ba4aceda637dcf1ef762e7a3a6e,eth,,0x23b872dd,,41684.2814,1,,
0xaadba140ae5e4c8a9ef0cc86ea3124b446e3e46a,eth,,0x23b872dd,,41684.2814,1,,
0x4d224452801aced8b2f0aebe155379bb5d594381,eth,,0x23b872dd,,41295.7936,1,,
0xd9f092bdf2b6eaf303fc09cc952e94253ae32fae,eth,,0x23b872dd,,41684.2814,1,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,polygon-zkevm,,0x55c99cd8,,68598.0327,1,,
0xbfc89d2134053d15d277a01c2a1a1980e0a5dbcd,bsc,,0x095ea7b3,,887.692487,1,,
0x3b9be07d622accaed78f479bc0edabfd6397e320,eth,,0x095ea7b3,,3528.84536,1,,
0x1349a9ddee26fe16d0d44e35b3cb9b0ca18213a4,arb,,0x2f52ebb7,,16809.1374,1,,
0xc45a479877e1e9dfe9fcd4056c699575a1045daa,op,,0xd505accf,,41295.7936,1,,
0xf70da97812cb96acdf810712aa562db8dfa3dbef,op,,0x06fc01,,16809.1374,1,,
0xe3d1a117df7dcac2eb0ac8219341bad92f18dac1,ftm,,0x7ac09bf7,,158910.501,1,,
0xa8ce8aee21bc2a48a5ef670afcc9274c7bbbc035,polygon-zkevm,,0xa9059cbb,,0,1,,
0x84eadf01bd0bcd90bd8eed1c610b24be1bc01260,bsc,,0xa22cb465,,32164.5179,1,,
0x529c79f6918665ebe250f32eeeaa1d410a0798c6,bsc,,0x095ea7b3,,3528.84536,1,,
0xe8b5c935764742cda69eb71b7f01cf1c4e70b567,base,,0x33818997,,16809.1374,1,,
0x93cd98698d8c4c3c3f5ecd7e14d4dec936f51f9d,arb,,0x4fa9c4db,,107.563402,1,,
0x4c9acb313d39a1d62da29fa8a1c8461e368fb433,eth,,0xde442602,,9836.65238,1,,
0x1fa131c8119cf82f5a0b2c1a78be22e4fab7981e,eth,,0xa9059cbb,,32982.1593,1,,
0x4b10701bfd7bfedc47d50562b76b436fbb5bdb3b,eth,,0x5c19a95c,,14159.0119,1,,
0x471a202f69d6e975da55e363dab1bdb2e86e0c0f,eth,,0x095ea7b3,,1613.67738,1,,
0x973bf562407766e77f885c1cd1a8060e5303c745,arb,,0x2e6bb898,,22935.5804,1,,
0xf9ca0ec182a94f6231df9b14bd147ef7fb9fa17c,arb,,0xa9059cbb,,587.229393,1,,
0x5563e1dba939db0e3041a423dc489976aabc2d6e,linea,,0x282d3d7e,,0,1,,
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,eth,,0x095ea7b3,,42305.8315,1,,
0x8127ffc32a596f9bede144912f7bfad6e1c72690,arb,,0xddc63262,,38032.1912,1,,
0x2953b1786146c4b41861762914fa16b1899afc3d,eth,,0xa9059cbb,,491255.854,1,,
0x6817b7129501f3142f06c7e02b60283e4be1e2f2,bsc,,0x32852f18,,83787.8563,1,,
0xaaaaaaaa33d3520a2266ce508bc079fcfe82c8e3,matic,,0xfd9f1e10,,72080.0835,1,,
0x4f81c790581b240a5c948afd173620ecc8c71c8d,eth,,0x095ea7b3,,1195.38744,1,,
0x9821921c1479cf1fb60503d569458566bd9f973f,eth,,0x282048cc,,24478.5985,1,,
0x40342248008da2e7ed7fc4ed8e1df00511a905fe,eth,,0xcaa5c23f,,41295.7936,1,,
0x61299774020da444af134c82fa83e3810b309991,matic,,0x23b872dd,,41295.7936,1,,
0xaef205261d6b9b44f58d0c96a6d48f0a5c01542d,eth,,0x39a22756,,4525.38159,1,,
0x6f9d14cf4a06dd9c70766bd161cf8d4387683e1b,op,,0x0d539025,,157123.747,1,,
0x42a05787584ec09ddde46f8ce6a715c93049ee88,eth,,0xf0fc4ec1,,1214.72125,1,,
0x46dcef7b368e7f3c301324a8b21d4fd13fd27fee,arb,,0x6a761202,,1287.51515,1,,
0x81f91aca8c05b3eefebc00171139afefac17c9a6,op,,0x2a0fe6f5,,16346.2056,1,,
0xac998bda5b8bc9483c90efbe8b70e11d3c0e8f6f,eth,,0x40c10f19,,205013.762,1,,
0x01234567bac6ff94d7e4f0ee23119cf848f93245,eth,,0x23b872dd,,41684.2814,1,,
0xd721706581d97ecd202bbab5c71b5a85f0f78e69,eth,,0xa9059cbb,,41295.7936,1,,
0xc4abade3a15064f9e3596943c699032748b13352,arb,,0x33eba70c,,38032.1912,1,,
0x335ec969ac3e272360d63117d48a0e77609c3c37,avax,,0x095ea7b3,,4563.66035,1,,
0x8cda4bf57af66227d541b728759131bb8137a09c,bsc,,0xe0a12f1b,,11702.3041,1,,
0x63d48ed3f50aba950c17e37ca03356ccd6b6a280,eth,,0x23b872dd,,0,1,,
0xbd8638c1ff477275e49aaae3e4691b74ae76becd,bsc,,0x2388dac1,,2466963.97,1,,
0x359108ca299ca693502ef217e2109ad02aa4277c,eth,,0x095ea7b3,,1554.24925,1,,
0x69460570c93f9de5e2edbc3052bf10125f0ca22d,arb,,0xa862f37a,,18178.76,1,,
0xc9d8f15803c645e98b17710a0b6593f097064bef,eth,,0x42842e0e,,4345.06084,1,,
0x2fe7ae43591e534c256a1594d326e5779e302ff4,arb,,0x095ea7b3,,10687816.5,1,,
0xe203cdc6011879cde80c6a1dcf322489e4786eb3,eth,,0x23b872dd,,41684.2814,1,,
0xef0182dc0574cd5874494a120750fd222fdb909a,eth,,0xa22cb465,,6615.79778,1,,
0x592f77f18893c8657cbf7cfc93e3f7cf7b02662d,eth,,0xa9059cbb,,491255.854,1,,
0xb77a65e680ba99bdfb530d3cc0692cd75b088ba1,eth,,0xafab4364,,80711.8531,1,,
0xc840e5ed7a1b6a9c1a6bf1ecaca6ddb151b2fd6e,eth,,0x2e1a7d4d,,41347.9619,1,,
0x083ef906b2cad19d603f4c58651af24e5c24fcfe,avax,,0x64617461,,8043.58142,1,,
0x1142c5f13ea391582d58922d0c65e159b437963f,eth,,0xa22cb465,,41347.9619,1,,
0x973bf562407766e77f885c1cd1a8060e5303c745,arb,,0x0e5b9c19,,157123.747,1,,
0x44ff8620b8ca30902395a7bd3f2407e1a091bf73,eth,,0x23b872dd,,41295.7936,1,,
0xfb86e23c71ecfd07af371b290a453704f52b1f9a,matic,,0x1ddfbff5,,0,1,,
0x8a30e6a2cfba4baa61cbc6753ba3bb9a9b89f179,eth,,0x3df4ddf4,,19390.1003,1,,
0xd1f3d2f5c12a205fc912358878b089eae48a557f,eth,,0x095ea7b3,,3750.68789,1,,
0xed6c62794e4ed3dec82d00c7ca58ae9512b13eb1,eth,,0xa22cb465,,156156.367,1,,
0x7289c856a24139c9d99c137c36677549386bedf8,eth,,0x60b0b0f0,,127758.093,1,,
0xed328e9c1179a30ddc1e7595e036aed8760c22af,eth,,0x23b872dd,,41295.7936,1,,
0x7dfb5e7808b5eb4fb8b9e7169537575f6ff1a218,base,,0xa0712d68,,66471.5868,1,,
0x565a740466a195f9b2ca10cffc917a190729cdd1,polygon-zkevm,,0x72f66b67,,32868.3617,1,,
0x82210f2cc11727f3c4db406e8b086ea12c8e424c,bsc,,0x095ea7b3,,241204.892,1,,
0xaf08a9d918f16332f22cf8dc9abe9d9e14ddcbc2,eth,,0xa8abe905,,25932983,1,,
0x4fd0bd8b3266c10fe76152c0148d9f6e4cb36b48,eth,,0x13edab81,,302964.449,1,,
0xf307910a4c7bbc79691fd374889b36d8531b08e3,bsc,,0x23b872dd,,41295.7936,1,,
0xf4ac45a06e2e9dbbb79733f9f317b4c97e30a658,eth,,0x095ea7b3,,562.871433,1,,
0x48077400faf11183c043feb5184a13ea628bb0db,bsc,,0x23b872dd,,41295.7936,1,,
0xccbca4f9651ef122d58d7ec5acca27d806840209,eth,,0x0cff2adf,,275718.874,1,,
0x3e6648c5a70a150a88bce65f4ad4d506fe15d2af,arb,,0xa9059cbb,,1328.30882,1,,
0x66761fa41377003622aee3c7675fc7b5c1c2fac5,eth,,0x095ea7b3,,126448.42,1,,
0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,bsc,,0x23b872dd,,41295.7936,1,,
0x63a4f929b93a8859098622de821159695a55030a,matic,,0xb6b55f25,,10687816.5,1,,
0x4f912cc688142386fc208462976ff7ee8169dffd,eth,,0x23b872dd,,41684.2814,1,,
0x86f7627742b33d5e70ef086d3afb00e22c246178,eth,,0x3b439351,,92828.1405,1,,
0x8f5d6332ed11338d2da4faac6675e9a6757bec8b,matic,,0xfe359a0d,,0,1,,
0x42b4325334e586618b3afa566db0a47bbcb35f8c,eth,,0x095ea7b3,,43917.7633,1,,
0x973bf562407766e77f885c1cd1a8060e5303c745,arb,,0xa40b3c90,,238.234388,1,,
0xc7f11d48adcf0c072fb538d012d9e781ed272c91,arb,,0xcf2d9dc7,,62573.5618,1,,
0x7edde7e5900633f698eab0dbc97de640fc5dc015,arb,,0x32939f7d,,10687816.5,1,,
0x265f542c1e78068f13d87c6fe0df54f3e9562a48,eth,,0xa9059cbb,,3912101.67,1,,
0x2d09268e7a8271b41cdd3019d97a4980d8110bfa,arb,,0x4e71d92d,,11930.8229,1,,
0x18e5f92103d1b34623738ee79214b1659f2ee109,eth,,0xde0e9a3e,,280539.048,1,,
0x829535b66dd7c4ec627b299cfbb1c0f43c5d5699,matic,,0x095ea7b3,,238.234388,1,,
0xb8e90fd247700de65450aacd4a47b2948dc59fc1,op,,0xc4bf0936,,815019.623,1,,
0x70dde30b6a8d460f888310804e681ed3499c8e64,matic,,0x8914d655,,49060.0056,1,,
0x61a35258107563f6b6f102ae25490901c8760b12,eth,,0x23b872dd,,41295.7936,1,,
0x99815c8dfa51ed63e25b6c8fd91d3a8f75a3e251,eth,,0xa22cb465,,6089.84984,1,,
0xd7c402bd9f8db724375df85701db87bf8099ca2d,arb,,0x21f22ba7,,13462.7303,1,,
0x426c1c971fb00caaf1883bd801323a8becb0c919,bsc,,0x095ea7b3,,7025.19263,1,,
0x07f9702ce093db82dfdc92c2c6e578d6ea8d5e22,eth,,0xa9059cbb,,262864.404,1,,
0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd,bsc,,0x095ea7b3,,6089.84984,1,,
0x3f68e7b44e9bcb486c2feadb7a2289d9cdfc9088,eth,,0xa9059cbb,,491255.854,1,,
0x11a0c9270d88c99e221360bca50c2f6fda44a980,bsc,,0x23463624,,16809.1374,1,,
0x26373ec913876c9e6d38494dde458cb8649cb30c,matic,,0xa9059cbb,,41295.7936,1,,
0xace5f9160a102954cae37b7792a8805c181b3c60,arb,,0xa22cb465,,4917.92762,1,,
0x6d5ba400640226e24b50214d2bbb3d4db8e6e15a,op,,0x095ea7b3,,815019.623,1,,
0x76bc677d444f1e9d57daf5187ee2b7dc852745ae,eth,,0x23b872dd,,41295.7936,1,,
0xe97456e0fb121f65422f43ccbd4a07a0e269b534,arb,,0xa22cb465,,1287.51515,1,,
0x93c3a816242e50ea8871a29bf62cc3df58787fbd,eth,,0xa22cb465,,513366.808,1,,
0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,eth,,0x095ea7b3,,68206.8881,1,,
0xf993026caa000c091c120e8fe0f6e510c2cc4425,eth,,0x5a745976,,562.871433,1,,
0xa07c5b74c9b40447a954e1466938b865b6bbea36,bsc,,0x23b872dd,,41295.7936,1,,
0x41c914ee0c7e1a5edcd0295623e6dc557b5abf3c,op,,0x310bd74b,,16809.1374,1,,
0x48b18d4170da7112f69995aeb894a493dc3277da,eth,,0x23b872dd,,41684.2814,1,,
0xb55cd21cc18ace8ecb60bff12f1448c9d4babec7,eth,,0xa22cb465,,6837.04387,1,,
0x1f7b5e65c09df12742255bb8fe26958f4b52f9bb,base,,0xe2bbb158,,450957.431,1,,
0x8e0175af4a695958e665e71964a8cfec00085215,op,,0x095ea7b3,,10687816.5,1,,
0x004bee6d4cba82c187425eb866ae39c0584263ba,arb,,0xa22cb465,,1721.56125,1,,
0xdb40795957327c97294728bde086e1d7fc1fa87b,eth,,0xc795b9bf,,280539.048,1,,
0xd5cb8caeeee9de6a29e4317e1dc630a05a1ba23e,eth,,0x095ea7b3,,18404.3345,1,,
0xd048b4c23af828e5be412505a51a8dd7b37782dd,bsc,,0xa9059cbb,,6.481117,1,,
0x45399cadaba56f45aa4cfe6c391c4affd0ffcd45,op,,0xa0712d68,,0,1,,
0x2e2364966267b5d7d2ce6cd9a9b5bd19d9c7c6a9,eth,,0x095ea7b3,,13264.7199,1,,
0x64e14623ca543b540d0ba80477977f7c2c00a7ea,matic,,0xa8559872,,775485.15,1,,
0x7ad7242a99f21aa543f9650a56d141c57e4f6081,bsc,,0x095ea7b3,,513366.808,1,,
0x0257ffd7ea2ebba4aaa090c7adbdd032a08c1f74,eth,,0xa9059cbb,,3912101.67,1,,
0xb71bdc7014f3740d0267d41d632cab8371f8ba3c,eth,,0x095ea7b3,,1613.67738,1,,
0xfec10df696a49ed82781a011e638920c08ced33f,eth,,0x095ea7b3,,1613.67738,1,,
0xe82fcefbdd034500b5862b4827cae5c117f6b921,arb,,0xf3fef3a3,,10687816.5,1,,
0xd1eab89db6af34cea1a1a4414d74fcf68f363896,eth,,0x095ea7b3,,280539.048,1,,
0xed1273928ba97eed7b49e82c2f39d512d7591112,eth,,0x095ea7b3,,38079.6746,1,,
0xde6f99a9e63a8528ff43c3c1f13a07f541f761e5,arb,,0xf2e16b3c,,513366.808,1,,
0xa3c81f1f2598d5fb5447d95aa03f31bba7f1dd21,matic,,0x1249c58b,,0,1,,
0x25e9aca5951262241290841b6f863d59d37dc4f0,eth,,0xd2c90411,,309465.355,1,,
0x9623063377ad1b27544c965ccd7342f7ea7e88c7,arb,,0x23b872dd,,41295.7936,1,,
0x7d647b1a0dcd5525e9c6b3d14be58f27674f8c95,eth,,0x23b872dd,,41295.7936,1,,
0x4e1f41613c9084fdb9e34e11fae9412427480e56,eth,,0xa22cb465,,120695.612,1,,
0xc45a479877e1e9dfe9fcd4056c699575a1045daa,op,,0x23b872dd,,41295.7936,1,,
0x21cda2b68318651dcc2c1006ea815e528bfe6db4,op,,0xc00007b0,,87718.946,1,,
0xe063f04f280c60aeca68b38341c2eecbec703ae2,eth,,0xa9059cbb,,41295.7936,1,,
0x66299ecc614b7a1920922bba7527819c841174bd,arb,,0x211d9a53,,4917.92762,1,,
0x0a8f4c4f23d72857745e26695dcd8dedf8e349b9,eth,,0xa9059cbb,,36881.0596,1,,
0x9419ebc42ef5be9add0f6036eba6238db936a03e,matic,,0x64617461,,0,1,,
0xdd24e2b46d7a3477e8dae8167e37ce4ff5636f6a,eth,,0x095ea7b3,,513366.808,1,,
0x6a33d28d7f1e7ccad132304a6abd87336a7754fa,op,,0x64617461,,0,1,,
0x611e294adfa6a30385ed804aa77c6b9dc4cfa1de,eth,,0x095ea7b3,,347588.692,1,,
0xccccb68e1a848cbdb5b60a974e07aae143ed40c3,eth,,0xa9059cbb,,41295.7936,1,,
0x8416a00f73d7a73f930d5889da42fd4a938f8153,eth,,0x095ea7b3,,1613.67738,1,,
0x40e9187078032afe1a30cfcf76e4fe3d7ab5c6c5,eth,,0x095ea7b3,,36881.0596,1,,
0x1d8b86e3d88cdb2d34688e87e72f388cb541b7c8,matic,,0x84738499,,4954.38325,1,,
0x1e7df564d0e1a9ba0905c0a9de6a73dd1dfba06e,eth,,0x32f289cf,,164.682481,1,,
0x477bc8d23c634c154061869478bce96be6045d12,bsc,,0xa9059cbb,,41295.7936,1,,
0x2d72a97a31dc920db03330780d30074626e39c8a,matic,,0xa9059cbb,,41295.7936,1,,
0x683073c00e4342b47577c0af76815b58e53a4368,arb,,0x39509351,,38079.6746,1,,
0x34e942859469c9db9c22f4eaf866e2c2401bb795,bsc,,0x095ea7b3,,241204.892,1,,
0x1294f4183763743c7c9519bec51773fb3acd78fd,bsc,,0x095ea7b3,,12890.9797,1,,
0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,arb,,0xd505accf,,41295.7936,1,,
0x052ab3fd33cadf9d9f227254252da3f996431f75,arb,,0xc9a00f7c,,12671.306,1,,
0x93c3a816242e50ea8871a29bf62cc3df58787fbd,eth,,0x8146d26c,,2308.86226,1,,
0x049dde6a4f350f3c35076b1cd870c42259b19753,bsc,,0x0752881a,,83787.8563,1,,
0x011e128ec62840186f4a07e85e3ace28858c5606,eth,,0x095ea7b3,,1557.27563,1,,
0x323665443cef804a3b5206103304bd4872ea4253,arb,,0xa9059cbb,,41295.7936,1,,
0x60d84044e916ac1a22981da23058591193de3afc,arb,,0xe2bbb158,,340926.181,1,,
0x0b5ac66eb99cbd1a83a22268088a382bc031063a,arb,,0x983d95ce,,6997.47766,1,,
0x7daf55dfbd023a0137b008258c840a995d14c9c1,eth,,0x42842e0e,,0,1,,
0xd289ea09aeece390629e9414d41b4d9d9bf43fd9,eth,,0x095ea7b3,,775485.15,1,,
0xba777ae3a3c91fcd83ef85bfe65410592bdd0f7c,matic,,0xa9059cbb,,6.481117,1,,
